0001001EM1200903.csv,1,BT3800(ZZZZ)00.00.00,,âÒòH1R,âÒòH1T,âÒòH2R,âÒòH2T,âÒòH3R,âÒòH3T,âÒòH4R,âÒòH4T,âÒòH5R,âÒòH5T,âÒòH6R,âÒòH6T,âÒòH7R,âÒòH7T,âÒòH8R,âÒòH8T,âÒòH9R,âÒòH9T,âÒòH10R,âÒòH10T,âÒòH11R,âÒòH11T,âÒòH12R,âÒòH12T,âÒòH13R,âÒòH13T,âÒòH14R,âÒòH14T,âÒòH15R,âÒòH15T,âÒòH16R,âÒòH16T
2013,8,25,19,1.28,1.3,0.02,3.17,1.39,3.49,2.92,4.64,3.76,2.79,1.62,2.93,5.68,3.17,3.14,2.89,1.28,1.3,0.02,3.17,1.39,3.49,2.92,4.64,3.76,2.79,1.62,2.93,5.68,3.17,3.14,2.89
2013,8,25,20,0.29,0.3,0.01,0.66,0.32,0.69,0.85,1.02,0.75,0.54,0.43,0.68,0.61,0.77,0.87,0.72,0.29,0.3,0.01,0.66,0.32,0.69,0.85,1.02,0.75,0.54,0.43,0.68,0.61,0.77,0.87,0.72
2013,8,25,21,0.64,0.65,0.01,1.45,0.69,1.29,1.45,2.98,1.54,1.2,0.97,1.9,1.55,1.54,1.39,1.67,0.64,0.65,0.01,1.45,0.69,1.29,1.45,2.98,1.54,1.2,0.97,1.9,1.55,1.54,1.39,1.67
2013,8,25,22,0.54,0.57,0.04,1.51,0.58,1.11,1.29,2.24,1.39,0.55,0.82,1.55,1.61,1.42,1.2,1.55,0.54,0.57,0.04,1.51,0.58,1.11,1.29,2.24,1.39,0.55,0.82,1.55,1.61,1.42,1.2,1.55
2013,8,25,23,0.34,0.37,0.03,0.94,0.35,0.77,0.92,1.24,0.84,0.35,0.48,0.87,0.72,0.86,0.7,0.81,0.34,0.37,0.03,0.94,0.35,0.77,0.92,1.24,0.84,0.35,0.48,0.87,0.72,0.86,0.7,0.81
2013,8,25,24,0.26,0.28,0.02,0.75,0.29,0.53,0.7,0.85,0.61,0.3,0.34,0.59,0.65,0.72,0.64,0.61,0.26,0.28,0.02,0.75,0.29,0.53,0.7,0.85,0.61,0.3,0.34,0.59,0.65,0.72,0.64,0.61
2013,8,26,1,0.3,0.31,0.01,0.65,0.31,0.72,0.91,1.21,0.85,0.53,0.48,0.77,0.74,0.86,0.62,0.66,0.3,0.31,0.01,0.65,0.31,0.72,0.91,1.21,0.85,0.53,0.48,0.77,0.74,0.86,0.62,0.66
2013,8,26,2,0.33,0.34,0.01,0.88,0.35,0.84,0.83,1.22,0.78,0.55,0.34,0.87,0.91,0.68,0.72,0.83,0.33,0.34,0.01,0.88,0.35,0.84,0.83,1.22,0.78,0.55,0.34,0.87,0.91,0.68,0.72,0.83
2013,8,26,3,0.36,0.37,0.01,0.94,0.37,1,0.99,0.77,1.01,0.53,0.66,0.93,0.93,1.05,0.89,0.91,0.36,0.37,0.01,0.94,0.37,1,0.99,0.77,1.01,0.53,0.66,0.93,0.93,1.05,0.89,0.91
2013,8,26,4,0.57,0.62,0.05,1.26,0.63,1.57,1.46,1.18,1.36,0.91,0.81,1.53,1.18,1.34,1.34,1.39,0.57,0.62,0.05,1.26,0.63,1.57,1.46,1.18,1.36,0.91,0.81,1.53,1.18,1.34,1.34,1.39
2013,8,26,5,0.32,0.33,0.01,0.72,0.33,0.72,0.75,0.77,0.94,0.48,0.33,0.79,0.76,0.96,0.92,0.82,0.32,0.33,0.01,0.72,0.33,0.72,0.75,0.77,0.94,0.48,0.33,0.79,0.76,0.96,0.92,0.82
2013,8,26,6,0.24,0.26,0.02,0.65,0.25,0.66,0.67,0.63,0.53,0.36,0.26,0.69,0.59,0.53,0.66,0.64,0.24,0.26,0.02,0.65,0.25,0.66,0.67,0.63,0.53,0.36,0.26,0.69,0.59,0.53,0.66,0.64
2013,8,26,7,0.32,0.33,0.01,0.94,0.34,0.86,0.68,0.77,0.79,0.52,0.52,0.72,0.65,0.88,0.7,0.88,0.32,0.33,0.01,0.94,0.34,0.86,0.68,0.77,0.79,0.52,0.52,0.72,0.65,0.88,0.7,0.88
2013,8,26,8,0.47,0.48,0.01,1.03,0.49,1.24,1.13,1.5,1.03,0.98,0.51,1.11,1.24,1.24,1.23,1.35,0.47,0.48,0.01,1.03,0.49,1.24,1.13,1.5,1.03,0.98,0.51,1.11,1.24,1.24,1.23,1.35
2013,8,26,9,1.01,1.08,0.07,2.9,1.05,3.02,2.99,4.33,2.68,1.22,1.6,2.25,2.55,2.56,3.19,6.13,1.01,1.08,0.07,2.9,1.05,3.02,2.99,4.33,2.68,1.22,1.6,2.25,2.55,2.56,3.19,6.13
2013,8,26,10,0.87,0.91,0.04,1.98,0.91,1.85,2.51,4.91,2.24,1.83,1.71,1.98,2.36,2.31,2.29,6.59,0.87,0.91,0.04,1.98,0.91,1.85,2.51,4.91,2.24,1.83,1.71,1.98,2.36,2.31,2.29,6.59
2013,8,26,11,1.19,1.31,0.14,2.66,1.21,3.19,3.13,6.31,3.17,2.16,2.22,3.07,3.19,2.53,2.74,9.3,1.19,1.31,0.14,2.66,1.21,3.19,3.13,6.31,3.17,2.16,2.22,3.07,3.19,2.53,2.74,9.3
2013,8,26,12,0.595,0.635,0.04,1.555,0.62,1.5,1.32,3.25,1.215,0.865,1.055,1.535,2.415,1.63,1.51,4.39,0.595,0.635,0.04,1.555,0.62,1.5,1.32,3.25,1.215,0.865,1.055,1.535,2.415,1.63,1.51,4.39
2013,8,26,13,2.32,2.54,0.23,6.67,2.36,5.73,4.89,10.17,6.51,2.68,3.18,6.05,10.16,6.47,7.78,12.74,2.32,2.54,0.23,6.67,2.36,5.73,4.89,10.17,6.51,2.68,3.18,6.05,10.16,6.47,7.78,12.74
2013,8,26,14,1.7,1.71,0.01,4.61,1.75,4.49,3.53,7.87,4.82,2.88,2.24,4.82,6.43,3.87,5.73,9.02,1.7,1.71,0.01,4.61,1.75,4.49,3.53,7.87,4.82,2.88,2.24,4.82,6.43,3.87,5.73,9.02
2013,8,26,15,1.89,1.97,0.08,4.53,1.92,4.86,4.13,7.29,4.38,3.08,2.11,4.5,8.05,5.25,5.53,14.35,1.89,1.97,0.08,4.53,1.92,4.86,4.13,7.29,4.38,3.08,2.11,4.5,8.05,5.25,5.53,14.35
2013,8,26,16,0.88,0.89,0.01,2.55,0.91,1.79,2.34,3.94,2.43,1.28,1.41,2.32,2.15,2.38,2.95,6.61,0.88,0.89,0.01,2.55,0.91,1.79,2.34,3.94,2.43,1.28,1.41,2.32,2.15,2.38,2.95,6.61
2013,8,26,17,0.7,0.77,0.08,2.02,0.74,2.05,1.93,3.38,1.88,1.51,1,1.68,2.01,1.88,1.68,4.29,0.7,0.77,0.08,2.02,0.74,2.05,1.93,3.38,1.88,1.51,1,1.68,2.01,1.88,1.68,4.29
2013,8,26,18,1.38,1.45,0.07,3.7,1.4,2.86,4.13,6.55,3.16,2.71,2.11,3.98,3.7,4.01,4.94,11.02,1.38,1.45,0.07,3.7,1.4,2.86,4.13,6.55,3.16,2.71,2.11,3.98,3.7,4.01,4.94,11.02
2013,8,26,19,1.6,1.72,0.13,4.66,1.61,3.79,4.15,8.56,4.66,3.49,1.69,3.6,5.72,4.35,6.05,10.76,1.6,1.72,0.13,4.66,1.61,3.79,4.15,8.56,4.66,3.49,1.69,3.6,5.72,4.35,6.05,10.76
2013,8,26,20,0.71,0.72,0.01,2.08,0.78,1.51,1.49,3.49,1.97,1,1.14,1.52,1.94,2.1,2.07,6.02,0.71,0.72,0.01,2.08,0.78,1.51,1.49,3.49,1.97,1,1.14,1.52,1.94,2.1,2.07,6.02
2013,8,26,21,0.77,0.84,0.08,1.85,0.79,2.2,2.17,2.9,1.68,1.07,1.4,1.87,1.69,1.7,2.57,6.85,0.77,0.84,0.08,1.85,0.79,2.2,2.17,2.9,1.68,1.07,1.4,1.87,1.69,1.7,2.57,6.85
2013,8,26,22,0.58,0.61,0.03,1.31,0.6,1.32,1.66,2.01,1.28,0.61,1.09,1.33,1.32,1.62,1.66,5.23,0.58,0.61,0.03,1.31,0.6,1.32,1.66,2.01,1.28,0.61,1.09,1.33,1.32,1.62,1.66,5.23
2013,8,26,23,0.45,0.46,0.01,1.01,0.46,1.28,1.24,1.95,1.13,0.9,0.62,1.08,1.35,1.35,1.08,2.64,0.45,0.46,0.01,1.01,0.46,1.28,1.24,1.95,1.13,0.9,0.62,1.08,1.35,1.35,1.08,2.64
2013,8,26,24,0.68,0.7,0.02,1.61,0.69,1.56,1.97,2.95,1.57,0.84,0.86,1.48,1.83,1.95,1.79,1.58,0.68,0.7,0.02,1.61,0.69,1.56,1.97,2.95,1.57,0.84,0.86,1.48,1.83,1.95,1.79,1.58
2013,8,27,1,0.4,0.41,0.01,0.95,0.43,1.01,0.96,1.85,1.16,0.71,0.79,1.15,1,0.99,0.92,1.17,0.4,0.41,0.01,0.95,0.43,1.01,0.96,1.85,1.16,0.71,0.79,1.15,1,0.99,0.92,1.17
2013,8,27,2,0.34,0.35,0.01,0.86,0.37,0.92,0.96,1.55,0.98,0.6,0.49,0.8,0.78,0.88,0.93,0.77,0.34,0.35,0.01,0.86,0.37,0.92,0.96,1.55,0.98,0.6,0.49,0.8,0.78,0.88,0.93,0.77
2013,8,27,3,0.61,0.65,0.04,1.84,0.66,1.77,1.86,1.48,1.3,0.91,0.69,1.55,1.47,1.68,1.46,1.49,0.61,0.65,0.04,1.84,0.66,1.77,1.86,1.48,1.3,0.91,0.69,1.55,1.47,1.68,1.46,1.49
2013,8,27,4,0.4,0.41,0.01,1.14,0.44,1.05,1.19,0.9,0.93,0.65,0.47,0.99,0.93,1.14,0.96,0.96,0.4,0.41,0.01,1.14,0.44,1.05,1.19,0.9,0.93,0.65,0.47,0.99,0.93,1.14,0.96,0.96
2013,8,27,5,0.43,0.46,0.03,1.22,0.44,1.03,1.24,1.26,0.97,0.57,0.57,1.06,0.97,1.19,1.12,1.03,0.43,0.46,0.03,1.22,0.44,1.03,1.24,1.26,0.97,0.57,0.57,1.06,0.97,1.19,1.12,1.03
2013,8,27,6,0.37,0.39,0.02,1.11,0.4,1.05,1.11,0.92,1.1,0.53,0.57,0.9,0.75,0.75,0.86,0.79,0.37,0.39,0.02,1.11,0.4,1.05,1.11,0.92,1.1,0.53,0.57,0.9,0.75,0.75,0.86,0.79
2013,8,27,7,0.69,0.72,0.03,1.97,0.72,1.73,1.82,1.44,1.99,1.2,0.72,2,1.48,1.45,1.83,1.57,0.69,0.72,0.03,1.97,0.72,1.73,1.82,1.44,1.99,1.2,0.72,2,1.48,1.45,1.83,1.57
2013,8,27,8,0.35,0.38,0.03,0.76,0.36,0.79,1.03,1.33,0.79,0.74,0.7,0.72,1,0.76,0.76,1.09,0.35,0.38,0.03,0.76,0.36,0.79,1.03,1.33,0.79,0.74,0.7,0.72,1,0.76,0.76,1.09
2013,8,27,9,1.07,1.15,0.08,3.08,1.17,2.8,2.37,4.73,2.62,1.86,1.1,2.8,2.92,2.85,3.56,5.89,1.07,1.15,0.08,3.08,1.17,2.8,2.37,4.73,2.62,1.86,1.1,2.8,2.92,2.85,3.56,5.89
2013,8,27,10,0.78,0.83,0.05,1.73,0.86,1.82,1.88,3.11,2.25,1.26,1.5,1.74,2.19,2.06,2.02,6.5,0.78,0.83,0.05,1.73,0.86,1.82,1.88,3.11,2.25,1.26,1.5,1.74,2.19,2.06,2.02,6.5
2013,8,27,11,1.02,1.07,0.05,3.18,1.08,2.21,2.91,4.18,2.94,1.37,1.66,2.63,2.54,2.58,2.93,7.91,1.02,1.07,0.05,3.18,1.08,2.21,2.91,4.18,2.94,1.37,1.66,2.63,2.54,2.58,2.93,7.91
2013,8,27,12,0.425,0.435,0.01,1.055,0.455,1.09,1.055,2.295,0.885,0.855,0.84,1.02,1.16,1.205,1.39,3.23,0.425,0.435,0.01,1.055,0.455,1.09,1.055,2.295,0.885,0.855,0.84,1.02,1.16,1.205,1.39,3.23
2013,8,27,13,1.08,1.18,0.1,3.42,1.17,2.45,2.56,5.81,2.68,1.46,1.71,3.15,2.55,3.02,3.79,5.63,1.08,1.18,0.1,3.42,1.17,2.45,2.56,5.81,2.68,1.46,1.71,3.15,2.55,3.02,3.79,5.63
2013,8,27,14,0.66,0.72,0.06,1.87,0.73,1.4,1.79,3.44,1.66,1.2,1.22,1.51,1.94,1.64,1.72,4.51,0.66,0.72,0.06,1.87,0.73,1.4,1.79,3.44,1.66,1.2,1.22,1.51,1.94,1.64,1.72,4.51
2013,8,27,15,0.73,0.8,0.08,2.26,0.76,2.1,1.99,3.99,2,0.96,0.93,1.55,1.85,1.65,1.92,5.51,0.73,0.8,0.08,2.26,0.76,2.1,1.99,3.99,2,0.96,0.93,1.55,1.85,1.65,1.92,5.51
2013,8,27,16,1.26,1.33,0.07,3.07,1.29,2.97,3.78,5.39,2.72,2.3,2.14,3.77,4.83,3.1,4.18,8.11,1.26,1.33,0.07,3.07,1.29,2.97,3.78,5.39,2.72,2.3,2.14,3.77,4.83,3.1,4.18,8.11
2013,8,27,17,0.83,0.89,0.07,2.02,0.86,1.79,2.54,3.79,1.94,1.65,0.9,2.24,2.47,2.46,2.06,5.51,0.83,0.89,0.07,2.02,0.86,1.79,2.54,3.79,1.94,1.65,0.9,2.24,2.47,2.46,2.06,5.51
2013,8,27,18,0.78,0.84,0.06,2.15,0.85,2.12,1.73,2.85,1.78,1.71,0.96,1.74,2.32,2.23,2.77,6.4,0.78,0.84,0.06,2.15,0.85,2.12,1.73,2.85,1.78,1.71,0.96,1.74,2.32,2.23,2.77,6.4
2013,8,27,19,0.75,0.77,0.02,2.21,0.78,2.1,1.6,2.84,2.03,1.42,1.4,1.87,1.99,2.11,2.53,6.64,0.75,0.77,0.02,2.21,0.78,2.1,1.6,2.84,2.03,1.42,1.4,1.87,1.99,2.11,2.53,6.64
2013,8,27,20,0.47,0.51,0.04,1.22,0.51,1.17,1.39,2.39,1.2,1.02,0.48,1,1.15,1.03,1.16,3.45,0.47,0.51,0.04,1.22,0.51,1.17,1.39,2.39,1.2,1.02,0.48,1,1.15,1.03,1.16,3.45
2013,8,27,21,0.69,0.7,0.01,1.89,0.73,1.89,2.06,3.05,1.89,0.89,0.84,1.44,1.54,1.48,2.28,6.06,0.69,0.7,0.01,1.89,0.73,1.89,2.06,3.05,1.89,0.89,0.84,1.44,1.54,1.48,2.28,6.06
2013,8,27,22,0.53,0.55,0.02,1.43,0.54,1.5,1.15,1.8,1.51,1.15,0.57,1.2,1.32,1.26,1.61,4.31,0.53,0.55,0.02,1.43,0.54,1.5,1.15,1.8,1.51,1.15,0.57,1.2,1.32,1.26,1.61,4.31
2013,8,27,23,0.58,0.63,0.05,1.81,0.6,1.61,1.48,2.13,1.19,0.96,0.8,1.61,1.5,1.7,1.35,2.35,0.58,0.63,0.05,1.81,0.6,1.61,1.48,2.13,1.19,0.96,0.8,1.61,1.5,1.7,1.35,2.35
2013,8,27,24,0.34,0.37,0.03,0.8,0.35,1.02,0.98,1.29,0.98,0.48,0.48,0.69,0.94,0.93,0.98,0.91,0.34,0.37,0.03,0.8,0.35,1.02,0.98,1.29,0.98,0.48,0.48,0.69,0.94,0.93,0.98,0.91
2013,8,28,1,0.68,0.71,0.03,1.45,0.73,2,1.48,2.54,1.56,1.1,1.08,1.8,1.8,1.64,1.67,1.44,0.68,0.71,0.03,1.45,0.73,2,1.48,2.54,1.56,1.1,1.08,1.8,1.8,1.64,1.67,1.44
2013,8,28,2,0.27,0.28,0.01,0.77,0.3,0.79,0.72,1.17,0.8,0.31,0.53,0.71,0.63,0.56,0.71,0.83,0.27,0.28,0.01,0.77,0.3,0.79,0.72,1.17,0.8,0.31,0.53,0.71,0.63,0.56,0.71,0.83
2013,8,28,3,0.29,0.3,0.01,0.72,0.3,0.66,0.66,0.81,0.86,0.34,0.56,0.75,0.79,0.62,0.73,0.89,0.29,0.3,0.01,0.72,0.3,0.66,0.66,0.81,0.86,0.34,0.56,0.75,0.79,0.62,0.73,0.89
2013,8,28,4,0.23,0.25,0.02,0.63,0.24,0.47,0.53,0.47,0.68,0.45,0.27,0.68,0.57,0.61,0.67,0.67,0.23,0.25,0.02,0.63,0.24,0.47,0.53,0.47,0.68,0.45,0.27,0.68,0.57,0.61,0.67,0.67
2013,8,28,5,0.35,0.38,0.04,1.13,0.38,1,0.77,0.92,0.81,0.55,0.52,0.82,1.05,0.86,0.79,0.72,0.35,0.38,0.04,1.13,0.38,1,0.77,0.92,0.81,0.55,0.52,0.82,1.05,0.86,0.79,0.72
2013,8,28,6,0.52,0.54,0.02,1.53,0.55,1.31,1.56,1.55,1.38,0.61,0.85,1.5,1.16,1.14,1.29,1.3,0.52,0.54,0.02,1.53,0.55,1.31,1.56,1.55,1.38,0.61,0.85,1.5,1.16,1.14,1.29,1.3
2013,8,28,7,0.26,0.29,0.03,0.67,0.29,0.7,0.58,0.67,0.74,0.37,0.42,0.58,0.78,0.77,0.67,0.65,0.26,0.29,0.03,0.67,0.29,0.7,0.58,0.67,0.74,0.37,0.42,0.58,0.78,0.77,0.67,0.65
2013,8,28,8,0.65,0.67,0.02,1.79,0.71,1.73,1.74,2.02,1.69,1.26,0.93,1.51,1.81,1.78,1.86,1.97,0.65,0.67,0.02,1.79,0.71,1.73,1.74,2.02,1.69,1.26,0.93,1.51,1.81,1.78,1.86,1.97
2013,8,28,9,1.01,1.05,0.05,2.6,1.09,2.61,2.89,4.14,2.17,1.73,1.84,2.6,2.91,2.33,3.34,5.06,1.01,1.05,0.05,2.6,1.09,2.61,2.89,4.14,2.17,1.73,1.84,2.6,2.91,2.33,3.34,5.06
2013,8,28,10,1.17,1.22,0.05,2.53,1.28,2.67,2.61,6.62,2.92,1.89,1.67,2.96,2.5,2.7,3.61,7.35,1.17,1.22,0.05,2.53,1.28,2.67,2.61,6.62,2.92,1.89,1.67,2.96,2.5,2.7,3.61,7.35
2013,8,28,11,0.84,0.88,0.04,1.93,0.87,1.71,2.08,3.77,2.47,1.21,1.04,2.18,2.52,2.14,2.56,5.24,0.84,0.88,0.04,1.93,0.87,1.71,2.08,3.77,2.47,1.21,1.04,2.18,2.52,2.14,2.56,5.24
2013,8,28,12,0.35,0.375,0.025,0.87,0.37,0.86,0.98,1.375,0.875,0.645,0.54,0.725,0.85,0.93,1.13,3.055,0.35,0.375,0.025,0.87,0.37,0.86,0.98,1.375,0.875,0.645,0.54,0.725,0.85,0.93,1.13,3.055
2013,8,28,13,0.87,0.89,0.02,2.49,0.94,1.94,2.3,4.89,2.02,1.34,1.1,2.43,2.4,2.56,3.02,3.99,0.87,0.89,0.02,2.49,0.94,1.94,2.3,4.89,2.02,1.34,1.1,2.43,2.4,2.56,3.02,3.99
2013,8,28,14,1.12,1.15,0.03,2.33,1.21,3.33,2.44,4.83,2.48,1.95,1.45,2.83,2.56,2.39,3.75,7.58,1.12,1.15,0.03,2.33,1.21,3.33,2.44,4.83,2.48,1.95,1.45,2.83,2.56,2.39,3.75,7.58
2013,8,28,15,0.84,0.89,0.05,1.93,0.9,2.06,2.23,4.69,2.38,1.37,1.23,1.85,2.51,1.78,1.97,6.75,0.84,0.89,0.05,1.93,0.9,2.06,2.23,4.69,2.38,1.37,1.23,1.85,2.51,1.78,1.97,6.75
2013,8,28,16,0.98,1.03,0.05,2.83,1.07,2.8,2.73,4.04,2.36,2.07,1.11,2.59,2.77,2.84,2.85,8.78,0.98,1.03,0.05,2.83,1.07,2.8,2.73,4.04,2.36,2.07,1.11,2.59,2.77,2.84,2.85,8.78
2013,8,28,17,1.08,1.13,0.05,3.16,1.19,2.81,2.68,5.28,3.09,1.5,2.1,3.21,2.84,2.87,3.6,7.6,1.08,1.13,0.05,3.16,1.19,2.81,2.68,5.28,3.09,1.5,2.1,3.21,2.84,2.87,3.6,7.6
2013,8,28,18,1,1.07,0.08,2.73,1.03,2.34,2.24,4.75,2.66,1.85,1.02,2.86,2.73,2.05,3.2,6.49,1,1.07,0.08,2.73,1.03,2.34,2.24,4.75,2.66,1.85,1.02,2.86,2.73,2.05,3.2,6.49
2013,8,28,19,0.87,0.92,0.05,2.63,0.88,1.92,2.35,3.99,1.81,1.7,1.05,2.17,1.94,2.08,2.69,5.46,0.87,0.92,0.05,2.63,0.88,1.92,2.35,3.99,1.81,1.7,1.05,2.17,1.94,2.08,2.69,5.46
2013,8,28,20,0.74,0.77,0.03,1.96,0.82,1.98,2.13,3.49,2,1.45,1.2,1.72,2.04,1.67,1.96,5.9,0.74,0.77,0.03,1.96,0.82,1.98,2.13,3.49,2,1.45,1.2,1.72,2.04,1.67,1.96,5.9
2013,8,28,21,0.81,0.86,0.05,2.29,0.87,1.68,2.23,2.81,1.94,1.62,1.55,1.72,1.97,1.87,2.54,6.48,0.81,0.86,0.05,2.29,0.87,1.68,2.23,2.81,1.94,1.62,1.55,1.72,1.97,1.87,2.54,6.48
2013,8,28,22,0.9,0.92,0.02,1.95,0.93,2.19,2.26,3.75,2.67,2.38,1.07,1.95,2.35,1.9,2.99,5.68,0.9,0.92,0.02,1.95,0.93,2.19,2.26,3.75,2.67,2.38,1.07,1.95,2.35,1.9,2.99,5.68
2013,8,28,23,0.58,0.62,0.05,1.68,0.63,1.24,1.66,2.31,1.59,1.57,0.99,1.26,1.73,1.26,1.42,5.21,0.58,0.62,0.05,1.68,0.63,1.24,1.66,2.31,1.59,1.57,0.99,1.26,1.73,1.26,1.42,5.21
2013,8,28,24,0.5,0.53,0.04,1.51,0.52,1.38,1.36,1.83,1.64,1.12,0.75,1.11,1.27,1.26,1.43,1.55,0.5,0.53,0.04,1.51,0.52,1.38,1.36,1.83,1.64,1.12,0.75,1.11,1.27,1.26,1.43,1.55
2013,8,29,1,0.37,0.41,0.04,0.84,0.4,1.09,0.83,1.35,0.78,0.49,0.71,1.08,0.75,0.89,0.85,1.66,0.37,0.41,0.04,0.84,0.4,1.09,0.83,1.35,0.78,0.49,0.71,1.08,0.75,0.89,0.85,1.66
2013,8,29,2,0.58,0.63,0.06,1.73,0.62,1.31,1.72,2.14,1.24,1.15,0.6,1.21,1.59,1.67,1.31,1.21,0.58,0.63,0.06,1.73,0.62,1.31,1.72,2.14,1.24,1.15,0.6,1.21,1.59,1.67,1.31,1.21
2013,8,29,3,0.27,0.29,0.03,0.6,0.28,0.58,0.63,0.66,0.63,0.45,0.51,0.72,0.61,0.66,0.6,0.63,0.27,0.29,0.03,0.6,0.28,0.58,0.63,0.66,0.63,0.45,0.51,0.72,0.61,0.66,0.6,0.63
2013,8,29,4,0.25,0.26,0.01,0.67,0.26,0.68,0.71,0.75,0.71,0.41,0.3,0.74,0.59,0.65,0.7,0.74,0.25,0.26,0.01,0.67,0.26,0.68,0.71,0.75,0.71,0.41,0.3,0.74,0.59,0.65,0.7,0.74
2013,8,29,5,0.23,0.25,0.02,0.58,0.25,0.63,0.57,0.65,0.63,0.44,0.35,0.51,0.6,0.69,0.69,0.65,0.23,0.25,0.02,0.58,0.25,0.63,0.57,0.65,0.63,0.44,0.35,0.51,0.6,0.69,0.69,0.65
2013,8,29,6,0.25,0.28,0.03,0.63,0.26,0.69,0.77,0.53,0.65,0.31,0.38,0.58,0.54,0.56,0.67,0.71,0.25,0.28,0.03,0.63,0.26,0.69,0.77,0.53,0.65,0.31,0.38,0.58,0.54,0.56,0.67,0.71
2013,8,29,7,0.31,0.33,0.02,0.71,0.32,0.68,0.78,0.86,0.77,0.44,0.38,0.78,0.79,0.9,0.77,0.82,0.31,0.33,0.02,0.71,0.32,0.68,0.78,0.86,0.77,0.44,0.38,0.78,0.79,0.9,0.77,0.82
2013,8,29,8,0.37,0.38,0.01,0.95,0.38,0.75,0.94,1.27,0.95,0.44,0.45,0.78,1,1.03,1.15,1.22,0.37,0.38,0.01,0.95,0.38,0.75,0.94,1.27,0.95,0.44,0.45,0.78,1,1.03,1.15,1.22
2013,8,29,9,1.76,1.88,0.13,4.24,1.87,4.11,5.15,9.33,5.02,3.72,2.73,4.29,5.81,4.45,6.74,9.63,1.76,1.88,0.13,4.24,1.87,4.11,5.15,9.33,5.02,3.72,2.73,4.29,5.81,4.45,6.74,9.63
2013,8,29,10,0.86,0.9,0.05,2.46,0.93,1.88,2.63,4.76,1.8,1.49,1.22,1.84,2.72,2.47,2.17,7.39,0.86,0.9,0.05,2.46,0.93,1.88,2.63,4.76,1.8,1.49,1.22,1.84,2.72,2.47,2.17,7.39
2013,8,29,11,0.89,0.91,0.02,2.6,0.93,1.81,2.62,3.58,2.37,1.53,1.65,2.35,2.02,1.95,2.32,5.74,0.89,0.91,0.02,2.6,0.93,1.81,2.62,3.58,2.37,1.53,1.65,2.35,2.02,1.95,2.32,5.74
2013,8,29,12,0.665,0.695,0.035,1.905,0.72,1.895,2.015,3,1.755,1.455,1.12,1.55,2.69,1.98,2.105,5.76,0.665,0.695,0.035,1.905,0.72,1.895,2.015,3,1.755,1.455,1.12,1.55,2.69,1.98,2.105,5.76
2013,8,29,13,1.01,1.11,0.11,3.06,1.11,2.92,2.62,5.9,2.88,1.77,1.76,2.27,3.5,2.67,2.89,5.3,1.01,1.11,0.11,3.06,1.11,2.92,2.62,5.9,2.88,1.77,1.76,2.27,3.5,2.67,2.89,5.3
2013,8,29,14,0.68,0.75,0.08,2.15,0.73,1.75,1.46,3.44,1.98,0.92,1.27,1.57,1.57,2.01,2.29,4.97,0.68,0.75,0.08,2.15,0.73,1.75,1.46,3.44,1.98,0.92,1.27,1.57,1.57,2.01,2.29,4.97
2013,8,29,15,1.26,1.33,0.07,2.72,1.33,3.01,3.77,4.87,3.03,2.13,2.34,3.73,3.13,2.63,3.36,11.19,1.26,1.33,0.07,2.72,1.33,3.01,3.77,4.87,3.03,2.13,2.34,3.73,3.13,2.63,3.36,11.19
2013,8,29,16,1.5,1.62,0.13,3.64,1.51,3.36,3.43,6.09,3.23,1.68,2.02,3.97,7.99,3.12,4.15,13.45,1.5,1.62,0.13,3.64,1.51,3.36,3.43,6.09,3.23,1.68,2.02,3.97,7.99,3.12,4.15,13.45
2013,8,29,17,0.81,0.84,0.04,2.28,0.86,2.23,2.04,3.34,2.22,0.95,0.91,1.78,1.91,2.07,2.83,6.58,0.81,0.84,0.04,2.28,0.86,2.23,2.04,3.34,2.22,0.95,0.91,1.78,1.91,2.07,2.83,6.58
2013,8,29,18,1.1,1.14,0.05,2.68,1.18,3.08,2.66,4.42,3.22,1.34,1.29,2.79,3.24,2.26,3.39,6.68,1.1,1.14,0.05,2.68,1.18,3.08,2.66,4.42,3.22,1.34,1.29,2.79,3.24,2.26,3.39,6.68
2013,8,29,19,0.93,0.99,0.06,2.59,0.97,2.55,2.78,5.07,2.06,1.5,1.33,2.08,2.76,2.53,3.62,6.51,0.93,0.99,0.06,2.59,0.97,2.55,2.78,5.07,2.06,1.5,1.33,2.08,2.76,2.53,3.62,6.51
2013,8,29,20,0.73,0.79,0.06,2.11,0.79,1.67,1.74,3.47,1.95,0.95,1.14,1.58,1.52,2.11,2.33,5.95,0.73,0.79,0.06,2.11,0.79,1.67,1.74,3.47,1.95,0.95,1.14,1.58,1.52,2.11,2.33,5.95
2013,8,29,21,1.06,1.07,0.01,2.47,1.08,2.82,3.11,4.53,2.9,2.04,1.93,2.94,2.13,2.35,3.59,9.15,1.06,1.07,0.01,2.47,1.08,2.82,3.11,4.53,2.9,2.04,1.93,2.94,2.13,2.35,3.59,9.15
2013,8,29,22,0.67,0.71,0.04,1.64,0.7,1.77,1.38,2.68,1.44,0.89,0.71,1.54,1.38,1.86,2.12,4.27,0.67,0.71,0.04,1.64,0.7,1.77,1.38,2.68,1.44,0.89,0.71,1.54,1.38,1.86,2.12,4.27
